Date,AAPL,MSFT,GOOGL,NVDA,META,TSLA,JNJ,PFE,UNH,ABBV,JPM,BAC,WFC,GS,V,AMZN,HD,MCD,SBUX,PG,KO,PEP,WMT,XOM,CVX,COP,BA,CAT,GE,VZ,T,DIS,NEE,AMT,LIN,NEM,SPY,QQQ,IWM,VTI,EFA,EEM,TLT,GLD,VNQ
2015-11-30 00:00:00-05:00,26.7291316986084,47.75688552856445,37.91511535644531,0.7738193273544312,103.67124938964844,15.350666999816895,77.80400848388672,20.911054611206055,96.86050415039062,38.977569580078125,51.3711051940918,14.110965728759766,42.0109977722168,156.46018981933594,73.93939208984375,33.2400016784668,106.32084655761719,90.53788757324219,50.56398010253906,57.63493347167969,31.584369659423828,75.02587890625,16.282211303710938,53.651153564453125,60.868743896484375,40.46770095825195,130.44442749023438,57.234649658203125,126.33261108398438,27.879867553710938,12.740093231201172,104.62644958496094,19.60894012451172,78.81600952148438,94.65168762207031,14.518156051635742,176.83480834960938,105.985595703125,104.8144302368164,90.89985656738281,45.37895584106445,27.19425392150879,94.7343978881836,101.91999816894531,53.62013244628906
2015-12-01 00:00:00-05:00,26.512224197387695,48.52133560180664,38.95587158203125,0.7989465594291687,106.5355453491211,15.812666893005371,78.66474151611328,21.453449249267578,99.9112777709961,39.56072998046875,52.08758544921875,14.418604850769043,42.4760856628418,158.97154235839844,74.78165435791016,33.952999114990234,107.23017883300781,90.76789093017578,50.547515869140625,58.48204803466797,31.78445816040039,75.7000503540039,16.323715209960938,53.802268981933594,61.641937255859375,40.88698196411133,132.49819946289062,56.37592697143555,127.30307006835938,27.95961570739746,12.777932167053223,106.39678192138672,19.74835205078125,80.23561096191406,94.00556182861328,14.50238037109375,178.52102661132812,107.0452880859375,105.50965881347656,91.75655364990234,45.85780334472656,27.40226936340332,96.01399993896484,102.27999877929688,54.363067626953125
2015-12-02 00:00:00-05:00,26.27272605895996,48.51254653930664,38.660640716552734,0.792847752571106,105.49126434326172,15.465999603271484,78.426513671875,20.99400520324707,101.53390502929688,38.68934631347656,51.3557014465332,14.304945945739746,41.99574279785156,156.65785217285156,73.96746063232422,33.800498962402344,106.73567199707031,90.18893432617188,50.4239616394043,58.36653137207031,31.695531845092773,75.03852844238281,16.2818660736084,52.26488494873047,60.1555290222168,39.34465026855469,131.7986602783203,55.958377838134766,126.45922088623047,27.55475425720215,12.698473930358887,105.11512756347656,19.24173355102539,78.87944793701172,92.6042251586914,14.0765380859375,176.69921875,106.38532257080078,104.37438201904297,90.798095703125,45.3714599609375,27.07424545288086,96.0452880859375,100.69000244140625,53.25542449951172
2015-12-03 00:00:00-05:00,26.028703689575195,47.62507629394531,38.18101501464844,0.7911398410797119,103.81048583984375,15.513999938964844,77.45819854736328,20.668569564819336,99.25532531738281,37.61687469482422,50.69314193725586,14.045147895812988,41.32478713989258,152.49143981933594,73.26557922363281,33.3125,104.43836975097656,89.92723083496094,49.04845428466797,58.32801818847656,31.465801239013672,74.74431610107422,16.474401473999023,51.51589584350586,59.222389221191406,38.64086151123047,130.5431365966797,54.86333465576172,126.71239471435547,27.333927154541016,12.524417877197266,103.1695785522461,18.933443069458008,77.63432312011719,92.11018371582031,14.770513534545898,174.2249755859375,104.58200073242188,102.61428833007812,89.44099426269531,45.15447998046875,26.9222354888916,93.4344482421875,101.76000213623047,52.417911529541016
2015-12-04 00:00:00-05:00,26.894073486328125,49.127655029296875,38.72822952270508,0.8233416676521301,105.60066986083984,15.358667373657227,79.11814880371094,20.930198669433594,101.62020874023438,38.327388763427734,52.30329132080078,14.45107364654541,42.445587158203125,156.43551635742188,75.24018859863281,33.63199996948242,107.30996704101562,92.1557846069336,50.860496520996094,59.93754959106445,32.08088684082031,76.23031616210938,16.64740562438965,51.811546325683594,59.79560852050781,38.326393127441406,133.17977905273438,55.13119888305664,128.6533660888672,28.03935432434082,12.906579971313477,105.33641815185547,19.271190643310547,77.36466979980469,93.14053344726562,16.13478660583496,177.6228790283203,107.02670288085938,103.65276336669922,91.08647155761719,45.5211067199707,27.10624885559082,94.2552261352539,104.0199966430664,53.41750717163086
2015-12-07 00:00:00-05:00,26.72461700439453,49.03976821899414,38.419090270996094,0.8077289462089539,105.03377532958984,15.408666610717773,79.4024887084961,20.84086036682129,100.0407485961914,37.71742630004883,51.61762619018555,14.239996910095215,42.254966735839844,152.730224609375,74.44474792480469,33.49150085449219,106.83135223388672,92.3302993774414,50.975807189941406,60.35340118408203,32.01418685913086,75.93612670898438,16.881803512573242,50.458106994628906,58.175907135009766,36.679237365722656,133.13494873046875,53.85492706298828,128.1470184326172,28.254043579101562,12.967123985290527,104.9583740234375,19.355627059936523,77.47572326660156,92.53246307373047,15.574883460998535,176.5467529296875,106.54334259033203,102.09505462646484,90.37401580810547,45.22930908203125,26.658205032348633,95.1697998046875,102.66999816894531,53.2689323425293
2015-12-08 00:00:00-05:00,26.713315963745117,49.0222053527832,38.52594757080078,0.8187066912651062,105.90897369384766,15.114666938781738,78.7108383178711,20.757904052734375,100.01487731933594,37.985530853271484,50.816410064697266,13.95584487915039,41.4772834777832,150.61415100097656,73.99555206298828,33.86650085449219,106.75956726074219,92.41751098632812,51.19818878173828,59.875919342041016,31.873388290405273,75.5589828491211,16.633451461791992,49.03241729736328,57.615989685058594,36.162620544433594,130.03189086914062,52.42110824584961,127.38749694824219,28.033226013183594,12.808197975158691,103.71358489990234,19.506824493408203,76.83331298828125,90.13382720947266,15.283101081848145,175.36044311523438,106.5526351928711,101.53182220458984,89.83116149902344,44.56340789794922,26.3621883392334,95.21665954589844,102.83999633789062,53.22164535522461
2015-12-09 00:00:00-05:00,26.12360382080078,48.31045913696289,37.90019226074219,0.7979705929756165,104.02928924560547,14.968000411987305,78.50335693359375,20.604755401611328,99.29849243164062,37.556549072265625,50.43120193481445,13.88277816772461,41.263790130615234,148.79446411132812,72.88190460205078,33.239498138427734,105.21210479736328,92.45718383789062,50.39101028442383,59.837425231933594,31.61402130126953,74.77449035644531,16.499509811401367,49.68941879272461,58.38920974731445,36.2899169921875,129.35928344726562,51.92477798461914,128.56898498535156,27.824676513671875,12.702250480651855,102.7823257446289,19.392932891845703,75.77059173583984,90.4209976196289,15.476563453674316,173.99618530273438,104.93522644042969,100.39655303955078,89.05934143066406,44.361385345458984,26.146169662475586,95.11508178710938,102.63999938964844,52.92445755004883
2015-12-10 00:00:00-05:00,26.24787712097168,48.56527328491211,37.77544403076172,0.8045574426651001,104.84481048583984,15.137999534606934,78.87992095947266,20.649425506591797,100.29969024658203,37.38897705078125,50.54676818847656,13.963966369628906,41.43153381347656,149.9472198486328,73.10650634765625,33.11600112915039,105.72261047363281,92.94886779785156,50.95931625366211,59.90673828125,31.688129425048828,74.60102081298828,16.619497299194336,49.728851318359375,59.522335052490234,36.8514289855957,131.30538940429688,52.2950553894043,129.3284454345703,27.80011749267578,12.740093231201172,102.78231048583984,19.16515350341797,75.39786529541016,90.10004425048828,15.34232234954834,174.44528198242188,105.4093017578125,100.73098754882812,89.32225799560547,44.36886978149414,25.97014808654785,95.24012756347656,102.55000305175781,52.5462646484375
2015-12-11 00:00:00-05:00,25.572298049926758,47.50205993652344,37.29731750488281,0.7926039099693298,101.56282806396484,14.468000411987305,78.14215087890625,20.457988739013672,100.10115051269531,36.22267150878906,49.360328674316406,13.582389831542969,40.646209716796875,145.37741088867188,71.22550201416016,32.00749969482422,104.0475082397461,92.06061553955078,49.2708625793457,59.899051666259766,31.325010299682617,73.7562026977539,16.563690185546875,48.84187316894531,57.615989685058594,36.03534698486328,129.70004272460938,51.546630859375,127.68290710449219,27.49342155456543,12.55090045928955,100.25821685791016,19.12784194946289,74.29547882080078,88.93451690673828,15.105440139770508,171.06434631347656,102.98320770263672,98.48682403564453,87.5665283203125,43.523380279541016,25.24209213256836,96.740966796875,103.11000061035156,52.451683044433594
2015-12-14 00:00:00-05:00,25.414148330688477,48.4510612487793,37.89970397949219,0.7945554256439209,104.08895874023438,14.571999549865723,78.50335693359375,20.53456687927246,99.98896789550781,37.16107940673828,49.514404296875,13.639220237731934,40.562339782714844,145.2456817626953,71.93671417236328,32.89550018310547,105.29984283447266,92.20338439941406,49.353214263916016,60.291805267333984,31.45840072631836,73.8844223022461,16.85110092163086,49.95220947265625,59.542327880859375,37.083534240722656,128.24716186523438,52.09021759033203,127.68290710449219,27.879867553710938,12.713606834411621,101.47386932373047,19.23976707458496,74.97313690185547,88.44466400146484,14.489534378051758,171.92861938476562,103.7640151977539,97.78277587890625,87.88031768798828,43.590721130371094,25.650123596191406,95.49031066894531,101.79000091552734,52.69481658935547
2015-12-15 00:00:00-05:00,24.964513778686523,48.50376892089844,37.777931213378906,0.8043134808540344,103.97956848144531,14.739333152770996,80.0250244140625,20.585609436035156,101.50801086425781,37.79785919189453,50.92426300048828,14.142573356628418,41.86612319946289,149.86489868164062,73.5744400024414,32.93199920654297,104.72552490234375,92.7347183227539,49.402626037597656,61.36225509643555,31.91786766052246,74.97061920166016,16.641822814941406,52.18605041503906,61.82857131958008,37.85470199584961,131.4129638671875,52.5865478515625,127.9360580444336,27.941213607788086,12.793065071105957,104.08148956298828,19.385080337524414,76.22482299804688,89.36524963378906,14.52901554107666,173.73350524902344,104.39610290527344,99.1908950805664,88.82183074951172,43.80771255493164,26.042156219482422,94.92750549316406,101.5199966430664,53.2689323425293
2015-12-16 00:00:00-05:00,25.156564712524414,49.32097244262695,38.5980110168457,0.809192419052124,106.20733642578125,15.633999824523926,80.88571166992188,20.789810180664062,102.56096649169922,38.629032135009766,52.02593994140625,14.410483360290527,42.58281707763672,153.3231201171875,74.73485565185547,33.78850173950195,106.009765625,93.4564208984375,49.70737838745117,62.37105941772461,32.48847198486328,76.24541473388672,16.82598304748535,52.00206756591797,62.28181076049805,36.94877243041992,132.8300018310547,53.35072708129883,130.72091674804688,28.530094146728516,13.016310691833496,105.59407043457031,20.35315704345703,77.73161315917969,89.51728057861328,15.065958023071289,176.27560424804688,105.94844055175781,100.70455932617188,90.11107635498047,44.69059753417969,26.554197311401367,94.72419738769531,102.75,54.30904769897461
2015-12-17 00:00:00-05:00,24.623336791992188,48.943115234375,38.26203155517578,0.7969948053359985,105.64045715332031,15.559332847595215,79.6484146118164,20.630279541015625,102.89757537841797,37.7911491394043,51.06294250488281,14.045147895812988,42.29310607910156,150.3589324951172,73.63994598388672,33.532501220703125,104.77337646484375,93.18682098388672,49.023738861083984,61.832027435302734,32.22911071777344,75.58161926269531,16.457658767700195,51.22023391723633,60.34882354736328,35.39895248413086,130.5431365966797,51.12910079956055,129.87071228027344,28.27858543395996,12.87630844116211,103.94227600097656,20.306032180786133,76.60749053955078,86.9244155883789,13.905217170715332,173.5894775390625,104.40541076660156,99.63088989257812,88.78789520263672,44.121952056884766,26.210166931152344,95.79513549804688,100.5,54.03888702392578
2015-12-18 00:00:00-05:00,23.956804275512695,47.563568115234375,37.61689758300781,0.7840653657913208,103.47233581542969,15.36400032043457,78.34964752197266,20.413318634033203,99.96307373046875,37.36217498779297,49.61456298828125,13.6067476272583,41.012184143066406,144.49636840820312,71.42202758789062,33.207000732421875,103.92787170410156,92.52062225341797,48.282466888427734,60.16859436035156,31.49544334411621,73.84668731689453,16.421384811401367,50.77347946166992,59.862281799316406,34.388187408447266,125.18003845214844,51.29453659057617,128.72291564941406,27.94734001159668,12.713606834411621,99.9612808227539,20.05075454711914,75.41958618164062,85.74201965332031,13.984177589416504,170.49697875976562,102.40267181396484,98.10840606689453,87.27811431884766,43.658058166503906,26.122167587280273,96.32669067382812,102.04000091552734,53.4107666015625
2015-12-21 00:00:00-05:00,24.250530242919922,48.17865753173828,37.8132209777832,0.8026057481765747,104.19835662841797,15.503999710083008,78.06529235839844,20.713232040405273,101.33541107177734,37.67049789428711,50.492835998535156,13.777237892150879,41.18754577636719,146.35723876953125,72.21747589111328,33.22549819946289,104.74148559570312,93.3375015258789,49.04022979736328,60.80007553100586,31.70295524597168,74.38981628417969,16.61671257019043,50.760345458984375,59.48234558105469,33.766761779785156,126.36383819580078,51.39693832397461,129.2330780029297,28.155908584594727,12.899011611938477,98.91266632080078,20.088064193725586,76.18494415283203,86.24873352050781,13.936798095703125,171.90338134765625,103.54016876220703,98.84766387939453,87.97166442871094,43.860347747802734,26.326108932495117,96.30323028564453,103.1500015258789,53.62013244628906
2015-12-22 00:00:00-05:00,24.227941513061523,48.63557434082031,38.127830505371094,0.8033375144004822,104.93431091308594,15.329999923706055,78.9337158203125,20.751527786254883,101.36128234863281,38.60221481323242,50.60068130493164,13.866541862487793,41.43153381347656,148.2510528564453,72.41400909423828,33.157501220703125,105.1961441040039,93.36128234863281,49.410865783691406,61.3006477355957,32.08088684082031,75.2799072265625,16.892955780029297,51.016578674316406,60.168846130371094,34.650245666503906,127.69116973876953,53.894325256347656,129.61566162109375,28.425804138183594,13.020094871520996,99.0518569946289,20.20784568786621,76.87056732177734,86.8315200805664,14.055243492126465,173.4633026123047,104.22081756591797,99.7541275024414,88.76495361328125,44.19245147705078,26.537368774414062,95.60755920410156,102.61000061035156,53.83626174926758
2015-12-23 00:00:00-05:00,24.539735794067383,49.0485725402832,38.19641876220703,0.8065090775489807,104.05912780761719,15.313332557678223,79.53315734863281,20.77704620361328,102.44013977050781,39.26580047607422,51.40964126586914,14.077624320983887,41.965240478515625,150.63885498046875,73.51825714111328,33.185001373291016,106.17729187011719,94.21778869628906,49.69914627075195,61.547080993652344,32.36249923706055,75.91352081298828,17.046424865722656,52.68537139892578,62.52843475341797,36.70918273925781,129.1978302001953,55.0602912902832,131.5711669921875,28.799997329711914,13.160096168518066,97.95683288574219,20.417957305908203,78.52885437011719,88.46154022216797,14.323709487915039,175.61135864257812,104.99466705322266,101.01258850097656,89.8738784790039,44.93213653564453,26.911130905151367,94.88838958740234,102.30999755859375,54.38961410522461
2015-12-24 00:00:00-05:00,24.408689498901367,48.91676330566406,38.063720703125,0.809192419052124,104.44699096679688,15.371333122253418,79.70991516113281,20.815336227416992,102.1380615234375,39.185359954833984,51.30946350097656,14.020795822143555,41.79750061035156,150.24366760253906,73.23754119873047,33.13949966430664,106.009765625,94.0353775024414,49.68266677856445,61.44694900512695,32.26617431640625,75.83806610107422,16.973876953125,52.12034225463867,61.355323791503906,36.37975311279297,128.72251892089844,54.65850067138672,131.06100463867188,28.65277099609375,13.114686965942383,98.23524475097656,20.40813636779785,78.2418441772461,88.26730346679688,14.63956069946289,175.32150268554688,104.97601318359375,101.20350646972656,89.76298522949219,44.85666275024414,26.813629150390625,95.43202209472656,103.05000305175781,54.38961410522461
2015-12-28 00:00:00-05:00,24.135299682617188,49.16278839111328,38.87883377075195,0.8084605932235718,105.35203552246094,15.263333320617676,79.32566833496094,20.687711715698242,102.12940979003906,39.3797492980957,51.139976501464844,13.907132148742676,41.69076156616211,149.54373168945312,73.49018096923828,33.7599983215332,105.83432006835938,94.17813873291016,49.575599670410156,61.547080993652344,32.22911071777344,75.94367980957031,16.951555252075195,51.732696533203125,60.22887420654297,35.33155059814453,129.6282958984375,54.02824020385742,131.35861206054688,28.677305221557617,13.15252685546875,99.5251235961914,20.419921875,78.42522430419922,87.65077209472656,14.142098426818848,174.92091369628906,104.92007446289062,100.73505401611328,89.5667953491211,44.7509880065918,26.62674903869629,95.71397399902344,102.2699966430664,54.69092559814453
2015-12-29 00:00:00-05:00,24.56911277770996,49.69001388549805,39.461334228515625,0.8216341137886047,106.67477416992188,15.812666893005371,79.94813537597656,20.949338912963867,103.41545104980469,39.84895324707031,51.671573638916016,14.028915405273438,42.15586853027344,151.116455078125,74.12654876708984,34.69850158691406,106.64789581298828,95.22501373291016,50.3498420715332,61.88592529296875,32.39213943481445,76.52448272705078,17.1915283203125,52.00865173339844,60.822078704833984,35.76580810546875,132.1484375,54.5088005065918,132.9739532470703,28.95948600769043,13.216852188110352,99.36737823486328,20.549524307250977,79.25436401367188,88.17436218261719,14.236852645874023,176.7876434326172,106.57037353515625,101.82221221923828,90.52217864990234,45.19630813598633,26.651121139526367,94.12385559082031,102.19999694824219,55.273040771484375
2015-12-30 00:00:00-05:00,24.24827003479004,49.47911071777344,39.27942657470703,0.8145594596862793,105.64045715332031,15.87266731262207,79.75604248046875,20.898296356201172,102.63863372802734,40.08354568481445,51.301761627197266,13.84218978881836,41.85087585449219,149.86489868164062,73.3217544555664,34.45349884033203,106.36872863769531,94.71744537353516,50.094505310058594,61.66261291503906,32.288387298583984,76.2982177734375,17.2110595703125,51.31878662109375,60.04888153076172,34.88982391357422,131.30538940429688,54.11490249633789,131.9962158203125,28.68958282470703,13.1449613571167,98.68067932128906,20.600574493408203,78.20995330810547,87.14402770996094,14.031549453735352,175.5346221923828,105.61003875732422,100.79695892333984,89.83972930908203,44.924583435058594,26.236732482910156,94.02984619140625,101.41999816894531,55.081295013427734
2015-12-31 00:00:00-05:00,23.78282928466797,48.74980545043945,38.6685905456543,0.8040695786476135,104.08895874023438,16.000667572021484,78.9413833618164,20.59837532043457,101.53390502929688,39.708194732666016,50.870338439941406,13.663576126098633,41.446773529052734,148.39927673339844,72.57308197021484,33.794498443603516,105.49128723144531,93.69436645507812,49.443809509277344,61.15435028076172,31.836336135864258,75.37039184570312,17.105026245117188,51.21367645263672,59.96224594116211,34.957210540771484,129.67315673828125,53.53981018066406,132.42141723632812,28.352201461791992,13.020094871520996,97.51143646240234,20.40028190612793,77.29312896728516,86.48523712158203,14.205272674560547,173.77867126464844,104.29536437988281,99.54181671142578,88.96967315673828,44.32075881958008,26.155475616455078,94.45287322998047,101.45999908447266,54.601905822753906
2016-01-04 00:00:00-05:00,23.80316162109375,48.152286529541016,37.745628356933594,0.789676308631897,101.66226959228516,14.894000053405762,77.21990966796875,20.387794494628906,100.51543426513672,38.61560821533203,49.342445373535156,13.338831901550293,40.34123229980469,145.8549346923828,70.84180450439453,31.84950065612793,104.55006408691406,93.25020599365234,47.98594665527344,60.35340118408203,31.421344757080078,74.50296020507812,17.14966583251953,50.89173889160156,59.222389221191406,35.099464416503906,126.0051040649414,53.56343460083008,130.5509033203125,28.137508392333984,12.997390747070312,95.56267547607422,20.337444305419922,77.09381866455078,85.86868286132812,14.560599327087402,171.34933471679688,102.09495544433594,97.23491668701172,87.63894653320312,43.6414680480957,25.44045066833496,95.13433074951172,102.88999938964844,53.9444580078125
2016-01-05 00:00:00-05:00,23.20667266845703,48.37196731567383,37.849510192871094,0.8023619651794434,102.16950225830078,14.895333290100098,77.54273223876953,20.53456687927246,100.70531463623047,38.454742431640625,49.42774963378906,13.338831901550293,40.325965881347656,143.34361267089844,71.375244140625,31.68950080871582,104.03952026367188,94.5350112915039,48.30716323852539,60.54594802856445,31.532512664794922,75.01588439941406,17.55706787109375,51.32537078857422,59.72894287109375,35.488792419433594,126.51628875732422,53.00407409667969,130.67843627929688,28.523956298828125,13.088200569152832,93.63249969482422,20.535776138305664,78.6165542602539,85.57308959960938,14.544801712036133,171.63912963867188,101.91783142089844,97.4470443725586,87.83515167236328,43.57353210449219,25.49732208251953,94.75054931640625,103.18000030517578,54.985408782958984
