Date,AAPL,MSFT,GOOGL,NVDA,META,TSLA,JNJ,PFE,UNH,ABBV,JPM,BAC,WFC,GS,V,AMZN,HD,MCD,SBUX,PG,KO,PEP,WMT,XOM,CVX,COP,BA,CAT,GE,VZ,T,DIS,NEE,AMT,LIN,NEM,SPY,QQQ,IWM,VTI,EFA,EEM,TLT,GLD,VNQ
2015-07-07 00:00:00-04:00,-0.0024603058468170014,-0.0020277576835514566,0.008082455890602747,-0.01883998873449455,-0.00376929542705029,-0.04232804124569667,0.007331929914434099,0.014435993018044435,-0.01195149159718456,0.0049839474838617726,-0.007871789523460238,-0.01475795200688479,-0.003366430154704725,0.0008172623165385584,-0.005138296512367635,0.0015595081486619033,0.009702140563548678,0.010768503805926644,0.0012887362972038297,0.020861858766311414,0.021055312600849474,0.02118675305205242,0.01737228290171977,0.004119705398874185,0.005276053030278227,0.009989705299351836,0.01871587436297384,0.010101965754843567,0.006081410158269573,0.004464656815710066,0.0044931096037024165,0.01210017288004539,0.024089352734082192,0.006843427294425775,0.005430107217816671,-0.06077132048851708,0.0062886396090602315,0.002507124387609805,0.001131415096546906,0.0054985993569351965,0.0003190482975523601,-0.014998658813910604,0.009394728738302716,-0.011600887477117294,0.015667604308250427
2015-07-08 00:00:00-04:00,-0.024823167883490593,-0.0013541879872323026,-0.01514454975030255,-0.007074338580237649,-0.01800043536673046,-0.04823057784907436,-0.011625755815220962,-0.008301378005161064,-0.01590735057882986,-0.013127137714132209,-0.02050900332718264,-0.02636311695708793,-0.017777355913184967,-0.019931655878358878,-0.015345667261574603,-0.016074364583272382,-0.012455773122669656,-0.008688309220891921,-0.0182050108461691,-0.008933378748374965,-0.009689031591441188,-0.008194826560548374,-0.009893232577113054,-0.010860436570375054,-0.01794882183226154,-0.021626129700277885,-0.008592162425165473,-0.02047866306822943,-0.021911288249438776,-0.002570195605192782,-0.01017761464065925,-0.016310630410426463,-0.009039340016960717,-0.01202540892649051,-0.02033745373988205,0.004908244846018706,-0.016777360157339438,-0.01741232664124759,-0.01525687707290524,-0.016683709386255074,-0.02328195906508579,-0.034392206305044803,0.00863641466073628,0.002979362543296782,-0.0038565342846558215
2015-07-09 00:00:00-04:00,-0.020396453693302896,0.006329140988042159,0.005445786403265984,-0.012213627558684492,0.0026853403898678962,0.011609720385955313,0.006444171216110739,0.012257578736922792,0.004714753969396579,0.004581780018458437,0.010392840039108231,0.014153727869528065,0.0045246169557775495,0.003675068394896508,0.004795288895759642,0.0109145436816116,0.0034235844570866814,0.006781659881979207,0.012361806396481878,-0.004074610332839956,0.001505078005739069,-0.010668381497646484,-0.0038320697973760476,-0.00451385430684037,0.0023511623331504694,0.005311407505502741,0.006200775524860758,-0.0070501819576174185,0.005021151704608373,-0.006869239527139914,-0.011497430762969274,0.0035591784804924753,-0.0075532487687076655,-0.000952586510830522,-0.0007756703712452628,0.0031088085131010246,0.0018093177029665508,-0.0005655247956874998,0.0036070704910318163,0.0020739455277614116,0.016489696343330973,0.01930408157828567,-0.01970253668058164,0.0024305003273175085,-0.004774880105323898
2015-07-10 00:00:00-04:00,0.0267345315559393,0.0020217378071194503,0.021041102183503968,0.01751677035672672,0.024103337842172445,0.004768851945843755,0.0114834950617142,0.014766221301305782,0.023546451531972545,0.018537398287608697,0.014218690568746029,0.013349385850660589,0.010450684990828352,0.011620476600797014,0.02043249639100342,0.020995017858972842,0.015442339818863005,0.012022321216336174,0.009620900753471107,0.0035955742376818645,0.011773381379588166,0.010149270121744491,0.004671515919884017,0.007598351940842241,0.00671768376645665,0.007840948206694343,0.011764536265908454,0.005631231038534024,0.009607921125837082,0.015996126046738723,0.007560051839758053,0.00726654174140462,0.004546475073109013,0.010912229615642532,0.011810392185339413,-0.0030991737752847914,0.012591376950565447,0.015278507845858602,0.01388537079009633,0.01213413584092149,0.0327660558185614,0.025339966275696568,-0.015858122717858802,0.0011673603870820948,0.008298972183445885
2015-07-13 00:00:00-04:00,0.019305710640647122,0.020846706563559136,0.028087908909018022,0.006581998483863982,0.02444568785469725,0.011614881028806812,0.007434931817180912,0.013387488507403456,0.002455662202138109,0.012369151540661205,0.015510910425299285,0.01916204115158071,0.011768807542510418,0.01414156369350339,0.01607724615531314,0.027192113362501047,0.015915344236968165,0.00798741085089949,0.020707323185212623,0.01185937415674676,0.006684983541432432,0.017477656767864058,0.010393797490219514,0.002432149905621017,0.00201311582238195,-0.0033825736961461406,0.014811577980418544,0.018137467821121245,0.007613092750093253,0.004255402420280996,0.006638079601510638,0.013826856144885324,0.0032470087836546924,0.0029343848127802996,0.009372460830482376,-0.0008881080651959028,0.01103717573372509,0.017557106224107777,0.011278604145438687,0.011338418338282308,0.0037323992186002464,0.006763667201451495,-0.003101846715828027,-0.00448470723455352,0.0014146079119592425
2015-07-14 00:00:00-04:00,-0.0003980239901454352,0.0017569678793774024,0.02177597320590685,0.0005034161621304545,-0.00466141264072184,0.013312443878506386,-0.0048867418384456185,0.0074672274253118065,0.020825055162924322,0.003305979989756125,0.013952224135616254,0.006462434875373679,0.008988272645968243,0.009708824080512324,0.008342907022814483,0.021950523902293684,0.00400346133557572,0.0035560900240183546,0.0008973866624819582,0.001586782691974209,0.01254309606326176,-0.0009259190829072894,-0.0012181223313065814,0.008372054191557066,0.010041946184916162,0.010181718978091281,0.007707348254824664,0.009804222761242709,0.0071778239231852226,0.004449379375806917,0.006880598834918095,-0.0016941050471293018,0.0001958847563063859,-0.0022987702104760865,0.006752529638583971,-0.015555490955446394,0.004337819025361789,0.006572860862702701,0.005576269456133431,0.004502681237551487,0.00836714446607445,0.001809120757948257,0.0032841790878299637,-0.002252455219495131,0.002054631649751837
2015-07-15 00:00:00-04:00,0.009633059898427776,0.0030689877075584793,-0.00037654460805458534,-0.0070388317656676636,0.0008920137312631304,-0.009448430502932648,0.0064142392050388075,-0.002850590369990691,0.006879748417336851,-0.0007165521236537353,0.002172520915254328,0.032107942325785954,0.009257601899736567,0.003770903289470162,-0.0011412045443723873,-0.00940781692992454,0.0019070749601659553,0.0029360253037615802,-0.007354179423892493,0.001341045398753682,-0.0009723056816722808,-0.00803073053715031,-0.0018974082860548913,-0.004211590416323685,-0.013709911946239828,-0.018646135030635835,-0.005820838646665272,-0.0035519283618583586,0.004126157686981324,-0.0016876926790225788,-0.011104768148126332,0.0038183101113182794,0.007647970895968692,0.00492237040991772,-0.004862715511682492,-0.01580161584840356,-0.00033198605761664,0.0010883482857786397,-0.005307589996266238,-0.0012807255233585613,-0.0036880566956556393,-0.011349121804614115,0.010597568791042233,-0.005237440968471563,0.0016661708825618238
2015-07-16 00:00:00-04:00,0.013325967212929779,0.019667414869603217,0.03051587379821119,0.022278396656769006,0.012143411010722138,0.013452917723576485,0.006870595554975711,0.0034307477960664468,-0.007389136388308848,0.0034411424569900095,0.005347556193705305,0.015271367277562842,0.006749767778186921,-0.00835855582043643,0.007854905758539088,0.030985079263800452,-0.007354127979270597,-0.012214014781291804,0.0072279854800421095,0.0018260261414320134,0.00851019876105319,0.00570890983674488,0.0024440413653388227,0.001812550233535104,0.0025464534799799488,-0.00804532997131091,0.010892572865119687,0.004436860028180778,0.0100859082888487,0.0105637983222715,0.012381065071253694,0.00650890578621155,0.016152414276711324,0.019489140782606995,-0.004044023575120792,-0.019265689967641775,0.008024371606143665,0.014132922310147844,0.005973082043307487,0.006961638608606435,0.008636743924187229,0.01252274755582139,0.006905621048368005,-0.0036310957932229604,0.008060162931541548
2015-07-17 00:00:00-04:00,0.008637150036709729,-0.0008567844324899321,0.16258409641523008,-0.005943542113716727,0.04534971488025885,0.029923479333326286,-0.010186433682784601,-0.0008546896150409822,-0.008644936885658816,0.0,-0.005031751274714891,0.008356668282754054,-0.0039537071605090235,0.00606130274360539,0.004392643154458753,0.01583659347889599,-0.0022662299669209407,-0.0036783490036884636,-0.0008973280354618307,-0.0007289566870173347,-0.005544908225720846,-0.001238706233094744,-0.0059594754541161254,-0.0036185416785056157,-0.014076896556155849,-0.012941928570415873,-0.011112022548681932,-0.007163274873765002,0.00739636836491675,-0.005017107066761173,-0.004265964659968313,-0.0017636070284107186,-0.007468993170275162,-0.00889389226822379,-0.010151420082700646,-0.03227300641997466,0.0008479313374276654,0.014739922035852615,-0.004354490477533335,0.0002728757102952173,-0.0016820140574776987,-0.0012884347455868195,0.005164159566566795,-0.010112979124889843,-0.0035536033575694903
2015-07-20 00:00:00-04:00,0.018901825197291444,0.006434837982011166,-0.009690863473751588,-0.018435396501226053,0.030957047468205046,0.027670547578698246,0.0028975963453050646,0.004847124391371027,-0.009688976399210292,0.011573135475529073,0.0007226112466787171,0.0011053235802298556,0.0018984129834540564,-0.00032960666147974216,0.025677020419968555,0.01053813998417441,-0.00926045816754073,-0.00010272356896989798,0.009337664901912124,-0.0006081725499365032,0.0031516777164899423,0.005476412112208173,-0.00395157124340928,-0.010289220084073292,-0.0022545188773842595,-0.011014180145088703,-0.0008171918869799288,-0.010942840734559534,-0.003670697021900038,0.010716418540691386,-0.003142001768160041,0.006057355317763413,-0.004823835642615348,0.0011344663236041441,-0.0025641168092962463,-0.12228126984602761,0.0005176134679685251,0.0034337821698873228,-0.005406998070785929,9.09337564849455e-05,0.0026037992010403688,-0.0064503002373901275,-0.004211249532364958,-0.027151445340146352,0.0011462045479944116
