Asset,mean_daily_return,mean_annual_return,median_daily_return,daily_volatility,annual_volatility,volatility_of_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,skewness,kurtosis,jarque_bera_stat,var_95,var_99,cvar_95,max_drawdown,price_range_ratio,current_vs_mean_price,price_stability,momentum_5d,vol_adj_momentum_5d,momentum_10d,vol_adj_momentum_10d,momentum_21d,vol_adj_momentum_21d,momentum_63d,vol_adj_momentum_63d,momentum_126d,vol_adj_momentum_126d,momentum_252d,vol_adj_momentum_252d,recent_1month_return,recent_1month_volatility,recent_1month_sharpe,recent_3month_return,recent_3month_volatility,recent_3month_sharpe,recent_vs_historical_return,recent_6month_return,recent_6month_volatility,ma_ratio_20_50,price_vs_ma20,price_vs_ma50,rsi_14,bollinger_position,trend_strength,vol_regime,momentum_acceleration,recent_performance_percentile,rolling_mean_21d,rolling_std_21d,rolling_sharpe_21d,rolling_min_21d,rolling_max_21d,rolling_q25_21d,rolling_q75_21d,vol_stability_21d,rolling_mean_63d,rolling_std_63d,rolling_sharpe_63d,rolling_min_63d,rolling_max_63d,rolling_q25_63d,rolling_q75_63d,vol_stability_63d,rolling_mean_126d,rolling_std_126d,rolling_sharpe_126d,rolling_min_126d,rolling_max_126d,rolling_q25_126d,rolling_q75_126d,vol_stability_126d,rolling_mean_252d,rolling_std_252d,rolling_sharpe_252d,rolling_min_252d,rolling_max_252d,rolling_q25_252d,rolling_q75_252d,vol_stability_252d,market_correlation,max_market_correlation,sector_correlation,max_sector_correlation,mean_correlation,median_correlation,max_correlation,min_correlation,correlation_dispersion,safe_haven_score,sector_ETF_Bonds,sector_Technology,sector_ETF_Small,sector_ETF_Broad,sector_Consumer,sector_ETF_Commodity,sector_REIT,sector_ETF_Emerging,sector_Energy,sector_Utilities,sector_Healthcare,sector_Industrial,sector_Communication,sector_ETF_Tech,sector_Materials,sector_ETF_International,sector_ETF_REIT,sector_Financial,type_Stock,type_ETF,is_etf,is_tech,is_defensive,is_cyclical,is_commodity,bull_market_days,bear_market_days,sideways_market_days,positive_days_ratio,large_move_days,information_ratio_spy,tracking_error_spy,beta_spy,liquidity_proxy,price_impact_proxy,tail_ratio,upside_potential,downside_deviation
JPM,0.0008137907942650188,0.20507528015478474,0.0006258422019418397,0.01661306278873076,0.26372419592449664,0.007215927959417705,0.7776126852368794,0.04957157354152077,0.5154326316050953,0.08529315364880695,5.12427124537574,2750.30410505766,-0.02534052018967986,-0.04464233525908767,-0.03859268332897824,-0.3978701921067068,7.043477841796708,2.513157104701879,2.156278878227543,0.041829931749720606,5.057178176759035,0.09420641745649183,11.131305748561674,0.09660706213502324,10.613004080507817,0.20113526455673636,9.67780380944012,0.21002942416687032,11.549380488017068,0.4660219179951486,27.195555554154488,0.09660706213502324,0.14450098729610933,8.02267698866783,0.20113526455673636,0.32992230492411356,2.438577344481151,-251.3855301004258,0.21002942416687032,0.2886833410302052,0.04419326038714111,0.06238699284895666,0.10933733785584243,82.53300070530625,0.9771715846868877,0.12892071431203048,0.5312049778746492,0.193730470215429,0.905982905982906,0.004440430581827859,0.009102706585447755,0.48781431546158505,-0.01226505423173152,0.020418844669853886,-0.0016753990945845842,0.010745034930109698,131.89997959079696,0.003127351479391316,0.020783151685772036,0.15047532379471942,-0.07483835244021786,0.0805551787432055,-0.0050676079699044085,0.011357159137521666,154.35152786591598,0.0016793753412408193,0.01818534114317078,0.09234775020272205,-0.07483835244021786,0.0805551787432055,-0.006119319878985757,0.01123933953158368,173.664742334436,0.0016655209810529192,0.017135958743963113,0.09719450227082692,-0.07483835244021786,0.08838262524624836,-0.005921832535548954,0.010125079398840109,199.04706914161486,0.6545155420147388,0.715725289326155,0.7711613243074429,0.8849309466385684,0.44232866877089916,0.42871661027367564,0.8849309466385684,-0.32627486277633067,0.22310927697012053,-0.37884977398404374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1223.0,1103.0,185.0,0.5205097570688969,0.04978096375945838,0.020800514265526916,0.011706981205398473,1.0833390025433038,60.1935966123198,0.011439146758727689,0.9961936343052626,0.01236349027027192,0.016416480981451875
BAC,0.0006658441393427022,0.16779272311436094,0.0004522806851654515,0.019095717640213086,0.30313511989387804,0.00744901402874992,0.5535245245522923,0.03510211095571544,0.359738798087115,0.0010725508160090295,3.912625694147591,1601.666922857331,-0.02880681782471528,-0.05285670915243804,-0.043993527823264315,-0.46642932040298846,5.238214510590757,1.7364710541588173,2.9567580693918463,0.022030247830916228,2.9735437283776838,0.07325923182258731,8.730095331180019,0.07592345733816397,8.216047246144003,0.16936995593595916,7.402130551327788,0.09375660068055458,4.743516995151365,0.2597222190374202,14.562956118119404,0.07592345733816397,0.14669432692511303,6.210747935215462,0.16936995593595916,0.3632284893101223,1.8651615819854055,-251.47679100603344,0.09375660068055458,0.3137629519511665,0.05143157632199635,0.04492573552830481,0.09866791324594693,72.31329703002632,0.9206463014969272,0.07539236334558293,0.5181475923787752,0.23403157552997678,0.8376068376068376,0.003531273805186427,0.00924087399494889,0.3821363441506333,-0.011878054504347979,0.019265603381834362,-0.0024864456317373884,0.009764727325769496,126.87516096155959,0.0027508526357722203,0.022881244090673037,0.12022303616321003,-0.09871876200713384,0.06051961714542475,-0.0031844706444035253,0.012283714409339397,151.56606985593874,0.0009090058023529059,0.01976520813067368,0.04599019632594798,-0.09871876200713384,0.06051961714542475,-0.007043752274481785,0.011121048715347137,173.43865341131584,0.0010760924947500173,0.017834443565635016,0.06033787882362237,-0.09871876200713384,0.08428845995162182,-0.006588429962998632,0.008788311735457965,200.61771050632993,0.6425664930173581,0.7038714964071077,0.7710688523681529,0.8849309466385684,0.4297361417341788,0.4232454431346179,0.8849309466385684,-0.3323489665192313,0.2278539866291523,-0.3710874201125186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1210.0,1154.0,147.0,0.5081640780565512,0.054958183990442055,0.006862592144443942,0.01392543409769735,1.2168014956947992,52.36776217795192,0.013452144308688869,1.0691473947967118,0.014314741285537206,0.018968777694957608
WFC,0.0004549402544925369,0.1146449441321193,0.00034159640244157963,0.019584536274035756,0.3108948751417328,0.00846447307858294,0.36875790918024687,0.023499361926366143,0.18372440023073477,0.07988316976780209,4.809488822245215,2422.770576022322,-0.028713094927142746,-0.05763463463726102,-0.04582832388688701,-0.6240049987271132,4.2490077511177695,1.8504277577121744,3.972120224390893,0.04038437247216242,5.031632741133944,0.10724159854581794,9.280762491693329,0.07529191315945094,5.7262799272777745,0.13961741414064655,6.081226718522159,0.13084631953099546,6.34076056975276,0.4013852476731117,19.402614149703737,0.07529191315945094,0.20872574916072437,4.328660750033721,0.13961741414064655,0.364458988563905,1.5323251012772399,-251.5439437418067,0.13084631953099546,0.32758229960473606,0.030611841454537103,0.05438397557975283,0.0866606106724046,62.997170405322365,0.9406253811567491,0.13547017916406093,0.635586404238729,0.14731393974723817,0.8376068376068376,0.0035447616833356125,0.01314848629749819,0.2695946592734471,-0.022294304529835607,0.03089652225889017,-0.006367680353255745,0.012290347932034651,112.81767760214225,0.0023409835920822457,0.022958758257672084,0.10196473022664297,-0.09119849759835497,0.06846004397252914,-0.00652690923487842,0.013802977163778318,128.97151174778318,0.001190102762410066,0.020635745206209158,0.05767190622473726,-0.09119849759835497,0.06846004397252914,-0.0067854419735326466,0.011373854446872556,141.89901055283406,0.0015536726170158623,0.02068717362393352,0.07510318447844315,-0.09119849759835497,0.10142726701601133,-0.00752597947391076,0.012348679179766342,155.72919924880708,0.5865793611474738,0.648281220187863,0.7217785483925399,0.832019157620722,0.39920035649246993,0.39213042255573916,0.832019157620722,-0.29582891897788727,0.21074322749043664,-0.34336412935263494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1204.0,1166.0,141.0,0.5049780963759458,0.05137395459976105,-0.007615129986907286,0.015146072411323087,1.1471983602222942,51.06069329431876,0.013483720494044718,1.0042369120463446,0.014094810684074534,0.01935968542116442
GS,0.0007089282786902873,0.17864992622995238,0.0005866134863592443,0.018018768932237233,0.28603908915741943,0.006683585099616515,0.6245647290941895,0.03939523924766357,0.3826458022086972,-0.09948033780670067,4.389432367894873,2019.9636823916553,-0.026774093266557997,-0.04610798342906751,-0.04162566915666101,-0.4668806640468923,6.109591330861956,2.6416148412271436,2.1691674201681326,0.09409781513994186,10.289244177747733,0.15355156199529274,15.113300022956189,0.17593795438416482,14.981868210990294,0.2817725410176979,11.038815657464186,0.20044671465866837,8.788450131718344,0.5013344614885402,24.523893508015508,0.17593795438416482,0.18642057195635592,11.32522784612128,0.2817725410176979,0.4052065509303904,2.781520095079638,-251.02844942613365,0.20044671465866837,0.3620653131041227,0.06555280236442851,0.11404412665498764,0.18707284111485434,88.06044254585652,1.0,0.24050726383972992,0.5744542256961404,0.34522048030219754,0.9487179487179487,0.00781258173990982,0.011743392206260445,0.6652747010991342,-0.018508754611737288,0.025810945636278282,-0.0007817271478013366,0.01512512867243787,140.7817513869769,0.004272426804174316,0.025525613413715252,0.1673780267266245,-0.09211507273581299,0.09446045435511788,-0.005498271923021769,0.017446547511309585,169.19193014290474,0.001711001410977542,0.022807970877053437,0.07501769535750066,-0.09211507273581299,0.09446045435511788,-0.007505259286344046,0.013314836134879549,196.53066657826605,0.001822416510391204,0.020442694441022667,0.08914756886128146,-0.09211507273581299,0.09446045435511788,-0.007213474275472143,0.012830151027581671,234.03676933189317,0.685386317793586,0.7368504860755859,0.7367968618490522,0.8222248058029,0.44230327538748837,0.46578309566578247,0.8222248058029,-0.24982851891049365,0.21523776535945707,-0.41400061980955427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1222.0,1136.0,153.0,0.5165272799681402,0.04818797291915571,0.011041280384542102,0.01255730396888791,1.2011051903883379,55.497687092868375,0.012839602875383868,1.026678679622041,0.013658225330808644,0.017995277912478524
V,0.0007732489062067455,0.19485872436409987,0.0015189329068450164,0.015069372037818635,0.2392188649558724,0.006542795290024443,0.814562532098146,0.048786928231262905,0.5854052202374401,-0.10566704501013502,4.67571273099987,2292.0148153809264,-0.024143630142987038,-0.046765092263540996,-0.03654391529761209,-0.332861268789276,5.9985383229281455,2.0051200032108807,2.3468003335779026,0.03287269176136354,2.040514855881844,0.006234892026068861,0.2960649113797781,-0.020281474137151645,-1.0868684850746837,0.03750135380279884,1.8253281584818544,0.11119880335301802,6.740455715559296,0.30737987372930764,20.96933572221167,-0.020281474137151645,0.29622573950152403,-0.8215953483831799,0.03750135380279884,0.3261416492023238,0.45993946365966487,-252.04472095481373,0.11119880335301802,0.26188530168451596,0.013727594428563528,-0.007365464056179216,0.006261020269042961,42.79685743292394,0.4420800380087408,0.015217271401169172,1.2730098585161804,-0.033532239821047805,0.4017094017094017,-0.000805899141611655,0.018660467587077012,-0.04318751059430937,-0.04994611765701573,0.022923650568181797,-0.005116401046316943,0.007698699205052506,145.18636234211957,0.0007936572850358255,0.020544992761186074,0.03863020514347493,-0.07719847528926359,0.07837282886464103,-0.00515382263659675,0.008372820904231748,171.15842665202976,0.0009729438388406059,0.01649722334000843,0.058976217923961786,-0.07719847528926359,0.07837282886464103,-0.005117431189741922,0.00827940039161068,198.61368026160855,0.0011717778141513368,0.014658541300558131,0.07993822783080884,-0.07719847528926359,0.07837282886464103,-0.00437484683692585,0.008186030152047497,232.34443425972515,0.732234812441675,0.7564628038149812,0.5409048460210213,0.5691183076360353,0.45766167908898114,0.4750954136759027,0.7564628038149812,-0.13777584287792038,0.17030439817899334,-0.4388021564720861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1303.0,1025.0,183.0,0.5539625647152528,0.053365193150139385,0.020568593808679644,0.009867925021944043,1.0445852606803088,66.35976585423495,0.010483203212489143,0.918947913098603,0.010674975242272903,0.015849509986391064
AMZN,0.0011147329823334353,0.2809127115480257,0.0011628591845380676,0.020489021999120963,0.3252531408996332,0.007683162219008036,0.8636740932648208,0.054845524785427,0.5006617420230091,0.14502990545105504,3.6772081536973182,1423.5271745121345,-0.03163064496425971,-0.05594306659023809,-0.04665660986881507,-0.5610828389102591,11.266464541870585,1.9855534123875578,1.9913396032898778,0.05238162855568129,2.6206279434966473,0.03437054727181321,1.9720550634318066,0.06655324571954613,4.564755480572992,0.12339582665110127,4.453200108563878,-0.0547878533116154,-2.355026895399276,0.1182317256392671,5.49419748533627,0.06655324571954613,0.23144723243224863,3.4506307992615057,0.12339582665110127,0.4398742416908847,1.1221009548253196,-251.78014107097007,-0.0547878533116154,0.3693079726931397,0.05533906197489613,0.029910534924493914,0.08690481784527893,53.158587313014955,0.8469053093707947,0.007682536605992703,0.6775197491714353,0.28200748937544196,0.6153846153846154,0.0031735342190512524,0.0145798052059498,0.2176664347858489,-0.020265629565462184,0.028463559660798277,-0.005818118205440093,0.015966607137600786,121.9617055651363,0.0022231382208867576,0.027709472658504805,0.08023026090337432,-0.08979129298487254,0.1050240221904383,-0.011735659670459808,0.018358545419377204,150.84055499292364,-0.00018011947178739175,0.023264215546178146,-0.007742340223329897,-0.08979129298487254,0.1050240221904383,-0.013178468420590228,0.013121663363271918,175.99623520495172,0.0006742719862377187,0.02151938039264536,0.031333243519788494,-0.08979129298487254,0.1050240221904383,-0.010284871093021758,0.013202602926918272,216.6330217840024,0.7040552234573738,0.7808714701821879,0.2935918858560493,0.43769016545669126,0.3508943122817976,0.32468580736148434,0.7808714701821879,-0.049121769871189706,0.18810509911199463,-0.48557517202647155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1264.0,1100.0,147.0,0.5344484269215451,0.053763440860215055,0.03515776432573882,0.01548600794388315,1.255657874301242,48.806624349512774,0.014483905473608815,1.017289733829941,0.015532176570919563,0.02032495790120748
HD,0.0007379177737737451,0.18595527899098377,0.000889041758993292,0.014686349397048264,0.23313856903195862,0.006002513196667829,0.7976169698695073,0.04907842585533471,0.5487824556829071,-0.1627758469233327,4.468663841492506,2100.340642868434,-0.02301650069960981,-0.04182676136577725,-0.03449826986444761,-0.3388506266286889,4.858580173693194,1.622405219151218,2.433816139563486,0.027117949980614675,3.611460225806365,0.03377886105742456,3.252455252977839,0.001706577979307733,0.15522302849884823,0.030067109214348076,1.8678324518739864,-0.06280683971292123,-4.11430305710435,0.09847755465159147,6.908269494538066,0.001706577979307733,0.17453006695669118,0.11733758033092685,0.030067109214348076,0.25553713946014206,0.47064953889472266,-252.06660055209053,-0.06280683971292123,0.24233209300518044,-0.0021572044853486183,0.01398391963224177,0.011796548972739629,51.36363899083894,0.669446203493816,0.0876914445868681,0.7712621172820301,0.12023011713536247,0.42735042735042733,0.0001388873321420099,0.010994360796925135,0.012632597265759498,-0.023405661180432635,0.020994212117159794,-0.005280579000967456,0.007463321173965198,157.80997753846898,0.0005970282565973099,0.01609732670838964,0.03708865872034202,-0.04038933412859114,0.060106264388862574,-0.006229569079189312,0.0082624045847014,189.79741758692936,-0.0003995391511418194,0.015265486970987676,-0.026172709190420883,-0.04188402405607228,0.060106264388862574,-0.008472934081811379,0.007669926641470537,220.2567366140378,0.00047382555455916756,0.01425502504345718,0.033239194818296416,-0.04188402405607228,0.060106264388862574,-0.007753812513569075,0.008772834576387556,260.0447256001648,0.665651014643565,0.6906699696996657,0.44039320430219975,0.48582670489910457,0.42007556259414397,0.432132957961325,0.6906699696996657,-0.009952406093824499,0.14001954496494126,-0.3831993110571575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1246.0,1073.0,192.0,0.5328554360812425,0.04500199123855038,0.015742798829329774,0.01064856452116714,0.9294918579910924,68.09044051484878,0.010439571027363943,0.9676177735987536,0.011019494881675177,0.015035481699206439
MCD,0.000606423292989657,0.15281866983339357,0.0006912258470839205,0.011825697454285022,0.18772712726356675,0.004711714398210334,0.8140468139100531,0.05076975458168353,0.5508095479571997,-0.06041714358827116,5.709305946230008,3411.9023670823217,-0.016964357571267685,-0.03338982247837815,-0.027154912795483214,-0.27744375601359084,4.490383630687838,1.5419220463378758,2.8102134331485322,0.009153165634920635,0.6192922910039936,-0.03226123717740659,-2.49208873812606,-0.057823742148840784,-5.888327310244992,-0.0431889945757401,-3.288191538618956,0.005216426251385853,0.39839790131195146,0.15980026216514842,12.840421124166376,-0.057823742148840784,0.1558886592477052,-4.451157057445177,-0.0431889945757401,0.20850489580114595,-0.8285463880316758,-252.3334957044829,0.005216426251385853,0.20785300145749303,-0.028832688115920324,-0.020641664385223857,-0.04887919782973149,33.969030888414366,0.3340413051866952,0.04089614668084998,0.7890709072076378,-0.09377936253002905,0.1794871794871795,-0.0027863179315813077,0.009820062490112259,-0.28373729132445225,-0.020310884149109087,0.020726054017276896,-0.008394022303568893,0.00429387403512016,199.71528173299166,-0.0006149640801747575,0.013134573843554003,-0.04682025374401932,-0.05705848120417478,0.03355782026319298,-0.0073918908199060995,0.006558219597715076,244.00637010321665,0.00012639512883068382,0.01309350835987782,0.009653266745373907,-0.05705848120417478,0.04797839102816104,-0.007275491663855077,0.006646774003450984,282.86858059497234,0.0006657352077484659,0.012445095111747977,0.05349378223072174,-0.05705848120417478,0.04797839102816104,-0.006393639124067235,0.007129551916348176,338.43382043252774,0.5050514866371544,0.5415200380019596,0.432811597135221,0.5315026063952561,0.3604704359299562,0.36974762534657724,0.5415200380019596,-0.05517268249928227,0.12356245987927278,-0.2732049084905153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1224.0,1048.0,239.0,0.5332536837913182,0.04500199123855038,0.003310939817529043,0.010916455836022616,0.5868166880383352,84.56160863794562,0.00820387857949903,1.0732082662052247,0.008680062670177832,0.011944577987155359
SBUX,0.0004088405886811695,0.10302782834765471,0.0004110285286706983,0.016985560352078485,0.2696374114240703,0.007238153055701919,0.38209767629618147,0.02415106127749639,0.23412741641742396,0.09247867813215913,6.924955341402032,5020.871693036108,-0.02445648582746235,-0.04744490642823749,-0.03981434091891477,-0.4400502509452682,2.7859613627343296,1.2571883308076006,3.443929683303324,-0.007688965915426671,-1.109688108493518,-0.017478070399692403,-1.85600148453883,0.09018434177798174,5.90217864145224,-0.05149647997191231,-1.8702538040076726,0.03659625720991877,1.5639266072691345,0.045563989465169596,2.1607391719411213,0.09018434177798174,0.24255993082366256,4.461627679645624,-0.05149647997191231,0.4370964382768003,-0.47125966228350835,-252.31467322668408,0.03659625720991877,0.3714672864180146,0.05352647649170428,0.00549216028941113,0.05931261276973543,53.42856255357597,0.5475110253769578,-0.21759196895690622,0.7246017727987162,-0.14437197839834137,0.23076923076923078,0.004230160453568504,0.015279839404486678,0.27684587132024346,-0.020218302858060255,0.04331181309477139,-0.008376357234590404,0.011490392529116988,130.31471224441873,-0.00046382275489284796,0.0275344874912502,-0.016845156643654245,-0.09115334641878681,0.09206292750552439,-0.01122859309521318,0.011971600945003158,158.16013882039292,0.0005575641503739752,0.023400239525192032,0.023827283894838663,-0.09115334641878681,0.09206292750552439,-0.009056955561480645,0.011569216955489514,189.83581353324024,0.0003972631814462665,0.021087223324709168,0.018839046532066143,-0.09115334641878681,0.09206292750552439,-0.009153633670600264,0.010495796951304537,224.06913637886447,0.6207708749311789,0.6402664232196976,0.4109124616663516,0.5032113999508498,0.39743848384702307,0.41449573408544504,0.6402664232196976,-0.06185367610854003,0.14382618627056779,-0.3836836446468297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1195.0,1125.0,191.0,0.5117483074472322,0.04699322978892871,-0.012352849326440483,0.013068966660926813,0.9942091055690775,58.87353606662922,0.011403930872785286,1.000632622304827,0.011802178638255485,0.01692847299684181
PG,0.00043323543695841576,0.10917533011352078,0.0006718855739447083,0.011362813108991048,0.1803790660829699,0.004641514661116059,0.6052549915260279,0.03668805243527669,0.4454203488207798,-0.24065917633983408,5.132907411117023,2780.7657118183674,-0.016816948315472147,-0.03533615506125419,-0.027560133406854936,-0.2451062920734427,3.4170485399762276,1.4576995746305021,3.007522596775144,-0.010619086307153136,-1.7569822709387133,-0.005989465076051026,-0.7337378989674233,-0.054817218605874074,-6.108161688097067,-0.0459257380298862,-3.299415925942341,-0.045278514945394144,-3.3657550938033554,-0.025292808082345797,-2.0833018337702476,-0.054817218605874074,0.14246452736642176,-4.61733622699352,-0.0459257380298862,0.22096289342995146,-0.8313746677913655,-252.29990277846372,-0.045278514945394144,0.21355509288311866,-0.005466079115142075,-0.014426012971056168,-0.019813238357982432,39.62868893295691,0.2951389726271031,0.06889753634344192,0.7391994221161884,-0.046604116129255524,0.1623931623931624,-0.0026425211606545753,0.008974421668093,-0.29445030090903807,-0.018981584539991436,0.012257964079690709,-0.0086679931676098,0.006600407509722572,203.52396219786252,-0.0006499068389714848,0.013919353928307593,-0.046690876769055964,-0.05011896846790076,0.027781288893519607,-0.007454041564773972,0.007566489656045783,245.0222561477892,-0.000277242875997349,0.0134527063566674,-0.02060870643028215,-0.05011896846790076,0.03375585255276414,-0.00620978563480637,0.00746682709393387,283.62525547440003,-2.778988675242354e-05,0.012140731444839292,-0.00228897961203452,-0.05011896846790076,0.03375585255276414,-0.006086856923198852,0.007108165713837711,339.0147599207265,0.44094630762967485,0.4832316543434813,0.45165637151306093,0.6852928835696589,0.33281163652234524,0.33893642057694284,0.6852928835696589,-0.020521261068977427,0.13947629979663803,-0.18298989293500867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1203.0,1043.0,265.0,0.5324571883711668,0.05296694544006372,-0.012096016637635057,0.011329690743898547,0.5031557027111286,88.00637574587321,0.0078995093491778,0.9903144692089112,0.008149937590530114,0.011808624557618833
KO,0.0004709662648441708,0.11868349874073104,0.0006910085819871181,0.011001205386558724,0.17463872144867149,0.004841586538046091,0.6795944092823287,0.04131912318600623,0.39127735282207704,-0.22425447351572692,5.4479549522946416,3126.3386959297177,-0.015748432115440913,-0.03183305609931856,-0.02616770861745194,-0.30332319998775703,2.6491327373372875,1.537826579712425,3.9739103859485394,0.014482394137771859,1.7772132099948617,-0.003801698899302597,-0.4155405162155049,-0.003314637801660414,-0.4155970062488812,0.012548342121419864,1.021998295414213,0.1422476710768985,11.513163130268572,0.1369099326234533,12.74924586751523,-0.003314637801660414,0.12660881350327438,-0.3141618069021418,0.012548342121419864,0.19491104496986184,0.25751936476170767,-252.06977853302985,0.1422476710768985,0.19613304770683446,-0.0057845289280542556,0.00354264575540153,-0.0022623757095068253,46.485468296031165,0.5719186227634014,0.03082310065520351,0.7426996312155567,-0.1155436447596625,0.3504273504273504,-0.0001278022460974304,0.007975605579014798,-0.016024143224145925,-0.012762250983074375,0.013073817166714852,-0.00644523530917096,0.006204990952138445,197.5110891624021,0.00027230098437082254,0.012278241732618595,0.022177522669831702,-0.04441097624434431,0.03542506601808282,-0.008131285987851455,0.007269871681790274,226.0782799639415,0.0011316502837155765,0.012355220669367895,0.09159288320290866,-0.04441097624434431,0.04725019727078328,-0.006966658250493446,0.007793019719525063,249.40204356471358,0.0005666807024488612,0.010738669098248102,0.052770105612185134,-0.04441097624434431,0.04725019727078328,-0.006172368166119657,0.006751927453573281,281.4874290191195,0.4865734936885036,0.5429002476523466,0.47082226490238693,0.737022524915249,0.3837593795080619,0.37887872159808134,0.737022524915249,-0.06574987459080661,0.14766721129569907,-0.21921260554882296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1208.0,1045.0,258.0,0.5312624452409399,0.04699322978892871,-0.0094794235004385,0.010476723594753176,0.5472949905251423,90.89913012821306,0.007619389225695395,1.0399956260208143,0.007929721984033333,0.011398263770603812
PEP,0.000331063366761835,0.08342796842398242,0.0005000682738844908,0.011127975550613919,0.17665113541518893,0.004465342875761257,0.47227530254984745,0.028738318507739297,0.27513391975475204,-0.15102535901901074,4.873819502394529,2494.819867017976,-0.01715231871685957,-0.03088822543164441,-0.0266306423207524,-0.30322676498175205,2.736783490379858,1.0944825630341204,3.652305224258338,0.02285225061530438,1.3186119938003826,0.009094284502178862,0.6860934821866946,0.01189217317075264,1.0475271587877155,-0.1057224475589229,-7.292742595580291,-0.11871577379846032,-8.17007167059723,-0.17926162338524532,-14.428858818336534,0.01189217317075264,0.1802171857444061,0.7918561010681039,-0.1057224475589229,0.230131778741921,-1.8375984079536323,-252.5192832996289,-0.11871577379846032,0.23066560013300136,-0.007770521402395314,0.014492294021614782,0.006609159938354647,55.31151174335291,0.8883343001996733,0.06216301167507813,0.9137777774577652,-0.09119303641126486,0.05128205128205128,0.0006244816699292439,0.011352615606181705,0.05500773492138695,-0.02312093635053325,0.021993386668088366,-0.004107985628328703,0.007180478713507021,213.13729212949923,-0.0016681583699821154,0.0144969394124777,-0.11506969316201393,-0.04885413754686907,0.037704838543153985,-0.010181760914847848,0.007405868367877044,251.16087469045738,-0.0008972320759938603,0.014530566999271204,-0.06174790536658768,-0.04885413754686907,0.037704838543153985,-0.008164535756826463,0.00781341565801219,291.8160189655264,-0.0007064515919209373,0.012423825448859137,-0.05686264627822904,-0.04885413754686907,0.037704838543153985,-0.007796301774153358,0.006888822707545761,350.1358683736149,0.48579056629312706,0.5247642523557198,0.4985718678915151,0.737022524915249,0.36362087623784023,0.3655079316509887,0.737022524915249,0.01754486443686276,0.14537883706587107,-0.21655252004014935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1184.0,1047.0,280.0,0.5284747112704102,0.04898446833930705,-0.022261606380898167,0.010745684468632945,0.535108150371618,89.86360506020621,0.007779481504375027,0.9516380647056846,0.007972912651391521,0.011519928233542226
WMT,0.0007102076902366975,0.17897233793964776,0.0008357622458110558,0.01277375089742047,0.2027770091043762,0.0048628511573397815,0.8826066561003699,0.055538154184041,0.8161807223157156,0.07699344920511657,6.899042277161974,4982.294426114673,-0.018862342229856444,-0.032210201526928994,-0.028966603854795138,-0.21928028075921346,6.693949634920303,2.402802803506801,2.084571193905281,-0.0009196277179867041,-0.08994049430752014,0.03536633049075588,3.6935970542334813,0.007003092851304293,0.7060182167478979,0.12344619054622386,7.544482702895061,0.035003771118578886,2.07110494555838,0.4117836972135489,28.31517847977574,0.007003092851304293,0.15746145059705838,0.5336996064560672,0.12344619054622386,0.25974577715575203,1.9010309526179745,-251.67695235147718,0.035003771118578886,0.26829526005757226,0.0020172945715783985,0.00891492420953921,0.010950202809331566,51.54350680864427,0.6227005690341737,0.033126472486367714,0.6820624370698453,0.20217040553033883,0.8205128205128205,0.00037915671031264953,0.009919139032364277,0.03822476014052559,-0.015618543442589505,0.0182064081356077,-0.006301308878369882,0.008912427988229332,188.8454725670062,0.0019800381910844065,0.016362445963174297,0.12101113705987031,-0.04664227292483092,0.06916798808221519,-0.006926153744131525,0.010734003727037589,251.18119016612582,0.0004151454164044734,0.016901012763088988,0.024563345535785368,-0.06528847237240376,0.06916798808221519,-0.007980295456830822,0.01063583175772359,312.55509935925113,0.0014746007518595373,0.01454286073130943,0.10139688326141079,-0.06528847237240376,0.06916798808221519,-0.006054867989582324,0.009391038631412774,408.2399236456328,0.4176581413774416,0.4391780367292762,0.3621846129042619,0.4340816462477858,0.2767430414950717,0.2793590975633213,0.4391780367292762,-0.06098289490054299,0.09589065912246415,-0.21274980183971023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1239.0,1048.0,224.0,0.5356431700517722,0.043010752688172046,0.011068584009191015,0.012641917468813808,0.5140675804400134,78.28554103101696,0.008786759110297014,0.9792596259326307,0.009388149418921873,0.012787743861332308
