Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2015-07-06 00:00:00-04:00,99.4692581612978,100.44290436148344,99.25598786098539,99.86798858642578,24311000,0.0,0.0,0.0,QQQ
2015-07-07 00:00:00-04:00,99.97927671441724,100.21109659244867,98.1339924661697,100.11837005615234,44230800,0.0,0.0,0.0,QQQ
2015-07-08 00:00:00-04:00,99.40435707911827,99.52490793882923,98.18962322842518,98.37507629394531,39691500,0.0,0.0,0.0,QQQ
2015-07-09 00:00:00-04:00,99.68254472510435,99.77527125876964,98.3101679732826,98.31944274902344,28381000,0.0,0.0,0.0,QQQ
2015-07-10 00:00:00-04:00,99.62688932423534,100.1925302579123,99.26525096658345,99.82161712646484,26415800,0.0,0.0,0.0,QQQ
2015-07-13 00:00:00-04:00,100.68400840318579,101.65764761985317,100.67473362743246,101.5741958618164,25780700,0.0,0.0,0.0,QQQ
2015-07-14 00:00:00-04:00,101.71327994192258,102.52000849450756,101.65763836704815,102.24182891845703,21977200,0.0,0.0,0.0,QQQ
2015-07-15 00:00:00-04:00,102.43656246737974,102.75183408610121,102.06564927067505,102.35310363769531,28631500,0.0,0.0,0.0,QQQ
2015-07-16 00:00:00-04:00,103.1969191106963,103.81819457368641,102.9929165229491,103.79965209960938,29838900,0.0,0.0,0.0,QQQ
2015-07-17 00:00:00-04:00,104.6341914132312,105.32965087890625,104.45801315930761,105.32965087890625,35926800,0.0,0.0,0.0,QQQ
2015-07-20 00:00:00-04:00,105.552236603724,106.07151090620468,105.22769016467358,105.69132995605469,26539000,0.0,0.0,0.0,QQQ
2015-07-21 00:00:00-04:00,105.72839803780246,105.89530861904136,105.32039989722567,105.62640380859375,35468900,0.0,0.0,0.0,QQQ
2015-07-22 00:00:00-04:00,104.01293393208353,104.94021337961837,104.01293393208353,104.43021392822266,35575000,0.0,0.0,0.0,QQQ
2015-07-23 00:00:00-04:00,104.5321973029425,104.87528611194847,103.77182856937371,104.04073333740234,25698300,0.0,0.0,0.0,QQQ
2015-07-24 00:00:00-04:00,104.59710037737614,104.78255339425999,102.86308566373769,103.02072143554688,30844700,0.0,0.0,0.0,QQQ
2015-07-27 00:00:00-04:00,102.43656020022443,102.88165036675456,101.94510323216463,102.16764831542969,35994800,0.0,0.0,0.0,QQQ
2015-07-28 00:00:00-04:00,102.622021002725,103.25257134838489,101.80601758611033,103.04856872558594,33553500,0.0,0.0,0.0,QQQ
2015-07-29 00:00:00-04:00,103.27112345978857,103.66057916319491,102.87239298023026,103.43803405761719,26714100,0.0,0.0,0.0,QQQ
2015-07-30 00:00:00-04:00,103.19692232295843,104.10565214719881,102.57564684062956,103.92947387695312,25438100,0.0,0.0,0.0,QQQ
2015-07-31 00:00:00-04:00,104.2540496692583,104.30968418350439,103.59568197721148,103.80895233154297,22081700,0.0,0.0,0.0,QQQ
2015-08-03 00:00:00-04:00,103.82747856420407,104.1149329226836,102.79819783435605,103.48438262939453,25001800,0.0,0.0,0.0,QQQ
2015-08-04 00:00:00-04:00,103.43803334124648,103.62348641551331,102.86311749168922,103.28966522216797,22132300,0.0,0.0,0.0,QQQ
2015-08-05 00:00:00-04:00,103.8645825782824,104.7825873360071,103.7440317111372,104.08712768554688,28989900,0.0,0.0,0.0,QQQ
2015-08-06 00:00:00-04:00,104.17983917183376,104.3189324967455,101.95436719698712,102.41800689697266,42125400,0.0,0.0,0.0,QQQ
2015-08-07 00:00:00-04:00,102.16764896868841,102.52928738427418,101.44437213751685,102.28819274902344,30006800,0.0,0.0,0.0,QQQ
