Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2015-07-06 00:00:00-04:00,50.64194522280705,51.28391298848467,50.581758034387065,51.217037200927734,5116700,0.0,0.0,0.0,VNQ
2015-07-07 00:00:00-04:00,51.49119853873411,52.113105426459946,51.36414070193809,52.01948547363281,5921000,0.0,0.0,0.0,VNQ
2015-07-08 00:00:00-04:00,51.738627782594385,51.99942696238181,51.65837991885018,51.818870544433594,4941800,0.0,0.0,0.0,VNQ
2015-07-09 00:00:00-04:00,51.94592142721686,52.11978922441661,51.44438382529416,51.571441650390625,3312900,0.0,0.0,0.0,VNQ
2015-07-10 00:00:00-04:00,51.78544238956811,52.347162180269265,51.66507313414566,51.99943161010742,4774100,0.0,0.0,0.0,VNQ
2015-07-13 00:00:00-04:00,52.039552529421016,52.654770895233796,51.798814020728116,52.07299041748047,2887800,0.0,0.0,0.0,VNQ
2015-07-14 00:00:00-04:00,52.15992054009426,52.36053765985674,51.87237205611753,52.17998123168945,2422900,0.0,0.0,0.0,VNQ
2015-07-15 00:00:00-04:00,52.0462441675606,52.454161936567395,51.945935599428395,52.26692199707031,2238100,0.0,0.0,0.0,VNQ
2015-07-16 00:00:00-04:00,52.353843474978,52.7550725697797,52.353843474978,52.688201904296875,2494800,0.0,0.0,0.0,VNQ
2015-07-17 00:00:00-04:00,52.654770973835554,52.71495815205133,52.340473192467016,52.50096893310547,1803100,0.0,0.0,0.0,VNQ
2015-07-20 00:00:00-04:00,52.37390587225134,52.65476573758039,52.213415249478295,52.5611457824707,2164800,0.0,0.0,0.0,VNQ
2015-07-21 00:00:00-04:00,52.61465676401737,52.82195741322721,52.40735611480753,52.414039611816406,3540700,0.0,0.0,0.0,VNQ
2015-07-22 00:00:00-04:00,52.46084294907498,52.82863931417637,52.40734947025562,52.64139938354492,2883500,0.0,0.0,0.0,VNQ
2015-07-23 00:00:00-04:00,52.60796042483061,52.63470971464882,51.671755688814564,51.986053466796875,3188900,0.0,0.0,0.0,VNQ
2015-07-24 00:00:00-04:00,52.00610137146785,52.38058623493946,51.845610773925216,52.20671844482422,2800300,0.0,0.0,0.0,VNQ
2015-07-27 00:00:00-04:00,52.11980646701811,52.60128354045386,52.11980646701811,52.300357818603516,3003000,0.0,0.0,0.0,VNQ
2015-07-28 00:00:00-04:00,52.30704434801454,52.500972889471,52.14655369718726,52.33379364013672,2674000,0.0,0.0,0.0,VNQ
2015-07-29 00:00:00-04:00,52.27360224469451,52.761767858248255,52.05961302686809,52.67483139038086,7988100,0.0,0.0,0.0,VNQ
2015-07-30 00:00:00-04:00,52.59459606917849,52.681527447448985,52.24017685527543,52.414039611816406,2932500,0.0,0.0,0.0,VNQ
2015-07-31 00:00:00-04:00,52.7751261593908,53.249914452921715,52.7283161896597,52.8286247253418,5490400,0.0,0.0,0.0,VNQ
