Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2015-07-13 00:00:00-04:00,30.95456400361796,31.03457246470897,30.882557914641417,30.962566375732422,43846200,0.0,0.0,0.0,EEM
2015-07-14 00:00:00-04:00,30.81855337690521,31.042570957971723,30.78654999332124,31.018569946289062,30252200,0.0,0.0,0.0,EEM
2015-07-15 00:00:00-04:00,30.826552868009944,30.850556931836564,30.634538669460937,30.666542053222656,44039400,0.0,0.0,0.0,EEM
2015-07-16 00:00:00-04:00,31.010565688597907,31.098573462096645,30.922560967109625,31.05057144165039,36217600,0.0,0.0,0.0,EEM
2015-07-17 00:00:00-04:00,31.09857640058897,31.106578772759793,30.954564221621645,31.010568618774414,35714800,0.0,0.0,0.0,EEM
2015-07-20 00:00:00-04:00,30.71454169053326,30.874555544899163,30.578531898129018,30.810548782348633,31707000,0.0,0.0,0.0,EEM
2015-07-21 00:00:00-04:00,30.946560578618264,30.9705615877566,30.794549100724943,30.81855010986328,27625400,0.0,0.0,0.0,EEM
2015-07-22 00:00:00-04:00,30.562532026146037,30.570531345935652,30.346513767699246,30.378517150878906,39326800,0.0,0.0,0.0,EEM
2015-07-23 00:00:00-04:00,30.362515950355586,30.38651696212321,30.058489909252884,30.082490921020508,42787700,0.0,0.0,0.0,EEM
2015-07-24 00:00:00-04:00,29.834470340844046,29.842469660230392,29.498440938418835,29.650455474853516,55194200,0.0,0.0,0.0,EEM
2015-07-27 00:00:00-04:00,29.154415859011017,29.266427708487242,29.018406048377564,29.090412139892578,73051800,0.0,0.0,0.0,EEM
2015-07-28 00:00:00-04:00,29.31443417467882,29.410441293902778,29.1224199362309,29.38644027709961,49701300,0.0,0.0,0.0,EEM
2015-07-29 00:00:00-04:00,29.45843929473904,29.802468028897902,29.370431518278323,29.674457550048828,61119900,0.0,0.0,0.0,EEM
2015-07-30 00:00:00-04:00,29.3464279402749,29.43443570903746,29.19441646369158,29.37843132019043,44051400,0.0,0.0,0.0,EEM
2015-07-31 00:00:00-04:00,29.658456921422395,29.81046841674929,29.578451513778905,29.69845962524414,85020500,0.0,0.0,0.0,EEM
