Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2015-07-13 00:00:00-04:00,88.90488783023673,89.72929378699132,88.90488783023673,89.13603210449219,8006700,0.0,0.0,0.0,TLT
2015-07-14 00:00:00-04:00,89.39027648824148,89.58289474172078,89.1129116112145,89.42880249023438,4227800,0.0,0.0,0.0,TLT
2015-07-15 00:00:00-04:00,89.45960785174063,90.56909069591062,89.40567498449579,90.37647247314453,8720400,0.0,0.0,0.0,TLT
2015-07-16 00:00:00-04:00,90.06060169573668,91.03910584092634,90.0451948199059,91.00057983398438,7306500,0.0,0.0,0.0,TLT
2015-07-17 00:00:00-04:00,91.20096224641361,91.60160593241649,91.19325586449612,91.47062683105469,7404900,0.0,0.0,0.0,TLT
2015-07-20 00:00:00-04:00,91.1392981976923,91.41666908892776,90.83881404522815,91.08536529541016,5941000,0.0,0.0,0.0,TLT
2015-07-21 00:00:00-04:00,90.66926415838952,91.63235542202034,90.65385728459816,91.57842254638672,5627500,0.0,0.0,0.0,TLT
2015-07-22 00:00:00-04:00,91.6940365137731,92.3797573361141,91.64780411481797,92.14861297607422,6228900,0.0,0.0,0.0,TLT
2015-07-23 00:00:00-04:00,92.14861194920337,93.38136813977309,92.03303977047132,93.29661560058594,9087700,0.0,0.0,0.0,TLT
2015-07-24 00:00:00-04:00,93.61247772743471,93.65100373211769,93.1656019373814,93.52772521972656,7307900,0.0,0.0,0.0,TLT
2015-07-27 00:00:00-04:00,94.14415190404127,94.22119807271078,93.59711646476809,94.02857971191406,8172000,0.0,0.0,0.0,TLT
2015-07-28 00:00:00-04:00,93.35054848101144,93.66643947946095,93.15022377574785,93.34284210205078,9128200,0.0,0.0,0.0,TLT
2015-07-29 00:00:00-04:00,93.24264488812973,93.35821701999366,92.78036223891682,92.99609375,6706400,0.0,0.0,0.0,TLT
