Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-07-13 00:00:00-04:00,71.57926246350783,72.4637790603912,71.4752016874039,72.26309204101562,7263800,0.0,0.0,PEP
2015-07-14 00:00:00-04:00,72.39689786431468,72.45636279553734,71.89889182482274,72.19620513916016,4479400,0.0,0.0,PEP
2015-07-15 00:00:00-04:00,72.15158982611263,72.3522768262795,71.59411900567673,71.61641693115234,5464700,0.0,0.0,PEP
2015-07-16 00:00:00-04:00,72.16646013561785,72.35228376023842,72.00294010949682,72.02523803710938,4253000,0.0,0.0,PEP
2015-07-17 00:00:00-04:00,71.75765368857542,71.96577524697058,71.3934409613839,71.93604278564453,3573300,0.0,0.0,PEP
2015-07-20 00:00:00-04:00,72.15903201156324,72.4563509481739,71.9509104572019,72.32998657226562,3391800,0.0,0.0,PEP
2015-07-21 00:00:00-04:00,72.45636836106107,72.45636836106107,71.9806545456271,72.04755401611328,3065400,0.0,0.0,PEP
2015-07-22 00:00:00-04:00,72.11442632719782,72.45634677066305,71.95090630883249,72.22592163085938,3371300,0.0,0.0,PEP
2015-07-23 00:00:00-04:00,72.09957119606331,72.37459222049557,71.69819145941379,72.00294494628906,2742900,0.0,0.0,PEP
2015-07-24 00:00:00-04:00,71.85429458857791,72.01782032377677,71.4231823177606,71.49008178710938,3631700,0.0,0.0,PEP
2015-07-27 00:00:00-04:00,71.378592081144,71.66847657244332,70.85828803801412,71.10357666015625,4783400,0.0,0.0,PEP
2015-07-28 00:00:00-04:00,71.52722379922821,71.52722379922821,71.08867714705877,71.43802642822266,4937100,0.0,0.0,PEP
2015-07-29 00:00:00-04:00,71.49007689857633,71.92861800308711,71.3934506393336,71.75022888183594,3851100,0.0,0.0,PEP
2015-07-30 00:00:00-04:00,71.49007414503541,72.0103780915144,71.46777621459884,71.82455444335938,3380700,0.0,0.0,PEP
2015-07-31 00:00:00-04:00,72.22591813466012,72.22591813466012,71.50492163288789,71.61641693115234,5049600,0.0,0.0,PEP
2015-08-03 00:00:00-04:00,71.49749693445469,72.45634748193797,71.48262786934761,72.43404388427734,3711100,0.0,0.0,PEP
2015-08-04 00:00:00-04:00,72.32256872466552,72.84287268980898,72.23337132883182,72.70164489746094,3955000,0.0,0.0,PEP
2015-08-05 00:00:00-04:00,72.85772002253,73.84630300921683,72.76109378484797,73.72737884521484,4320400,0.0,0.0,PEP
2015-08-06 00:00:00-04:00,74.07676720165962,74.78289503821698,73.6605182309795,73.69768524169922,6224000,0.0,0.0,PEP
2015-08-07 00:00:00-04:00,73.59359053053822,73.92063625654677,73.37803444357405,73.66048431396484,4608300,0.0,0.0,PEP
2015-08-10 00:00:00-04:00,73.97267016288797,74.10646340699088,73.5043966439714,73.6530532836914,4753700,0.0,0.0,PEP
2015-08-11 00:00:00-04:00,73.28883424288004,73.40032954852352,72.95435399683643,73.30370330810547,3581300,0.0,0.0,PEP
2015-08-12 00:00:00-04:00,72.87258778748068,73.16247216624265,72.09956088715327,73.12530517578125,3743300,0.0,0.0,PEP
2015-08-13 00:00:00-04:00,73.14018455010272,73.75712038505083,72.86516352622664,73.43006896972656,4190600,0.0,0.0,PEP
2015-08-14 00:00:00-04:00,73.45982207678323,73.786867913131,73.36319012916023,73.75714111328125,3375600,0.0,0.0,PEP
2015-08-17 00:00:00-04:00,73.45237572979933,74.39635742267706,73.40034533209564,74.22540283203125,3253100,0.0,0.0,PEP
2015-08-18 00:00:00-04:00,73.95779079583144,74.64162026428778,73.95779079583144,74.15847778320312,4578500,0.0,0.0,PEP
2015-08-19 00:00:00-04:00,73.86861980956304,74.09161047151181,73.318583359881,73.5787353515625,3903500,0.0,0.0,PEP
2015-08-20 00:00:00-04:00,73.07326285747574,73.28881889099723,72.8279800415039,72.8279800415039,3956800,0.0,0.0,PEP
2015-08-21 00:00:00-04:00,72.24821883427317,72.54553775076586,71.43059606708333,71.5420913696289,7514400,0.0,0.0,PEP
2015-08-24 00:00:00-04:00,68.0709131263981,68.62838401331706,56.84716707060701,68.2567367553711,13366900,0.0,0.0,PEP
2015-08-25 00:00:00-04:00,69.97373889611468,69.97373889611468,66.5620201010857,66.62891387939453,8258100,0.0,0.0,PEP
2015-08-26 00:00:00-04:00,68.17498768479022,68.85138288210668,66.66610041988835,68.74732208251953,7614100,0.0,0.0,PEP
2015-08-27 00:00:00-04:00,69.49802886927073,69.8622415503631,68.27902646363037,69.57235717773438,6690000,0.0,0.0,PEP
2015-08-28 00:00:00-04:00,69.12639475252962,69.75075946697807,68.96286904039668,69.52033996582031,6002300,0.0,0.0,PEP
2015-08-31 00:00:00-04:00,69.08179824194683,69.37168266676338,68.8588076055245,69.0743637084961,5328000,0.0,0.0,PEP
2015-09-01 00:00:00-04:00,67.72901012334812,68.50203723499058,67.55061532543118,67.88510131835938,8367800,0.0,0.0,PEP
2015-09-02 00:00:00-04:00,68.44911026541598,69.03338194719537,68.06709372697858,68.64386749267578,5935400,0.703,0.0,PEP
2015-09-03 00:00:00-04:00,68.9135495086274,69.47534474918686,68.82366021278227,69.01092529296875,3774100,0.0,0.0,PEP
2015-09-04 00:00:00-04:00,68.16449468350683,68.56898797510631,67.89483248910717,68.10456848144531,5653600,0.0,0.0,PEP
2015-09-08 00:00:00-04:00,68.86111597361818,69.21317524109496,68.5989460025855,69.19070434570312,3638200,0.0,0.0,PEP
2015-09-09 00:00:00-04:00,69.69258570737661,69.72254881148592,67.78997145801817,68.03716278076172,4474400,0.0,0.0,PEP
2015-09-10 00:00:00-04:00,67.78994737175479,68.6888173161482,67.73751338691311,68.20941925048828,3928100,0.0,0.0,PEP
2015-09-11 00:00:00-04:00,68.10459089925804,68.64391546558542,67.93231015521843,68.62893676757812,4062600,0.0,0.0,PEP
2015-09-14 00:00:00-04:00,68.62892555142486,68.64390424698415,68.1570137755743,68.31431579589844,4383600,0.0,0.0,PEP
2015-09-15 00:00:00-04:00,68.66636300553739,69.1682320837614,68.27685412621297,68.95849609375,3725100,0.0,0.0,PEP
2015-09-16 00:00:00-04:00,69.17571778216129,69.90230718985374,69.02590800763517,69.71504211425781,4152000,0.0,0.0,PEP
2015-09-17 00:00:00-04:00,69.89481842370641,70.68882626939416,69.37047847220428,69.93976593017578,5300800,0.0,0.0,PEP
2015-09-18 00:00:00-04:00,69.05588839307376,70.13453161241947,68.75626305413628,69.70008087158203,9622400,0.0,0.0,PEP
2015-09-21 00:00:00-04:00,69.90230967788602,70.61391470452809,69.83489699141283,70.19444274902344,3654000,0.0,0.0,PEP
2015-09-22 00:00:00-04:00,69.65511809013908,69.72253649119135,68.87609466558716,69.19070434570312,4547900,0.0,0.0,PEP
2015-09-23 00:00:00-04:00,69.11578379734671,69.43787991966792,68.80867207971538,69.21316528320312,3401600,0.0,0.0,PEP
2015-09-24 00:00:00-04:00,68.8311382144587,69.55772749004784,68.50154991257278,69.26559448242188,4064000,0.0,0.0,PEP
2015-09-25 00:00:00-04:00,69.61767784355108,70.54651117192357,69.41542832813474,70.01467895507812,4897200,0.0,0.0,PEP
2015-09-28 00:00:00-04:00,69.64012456551932,70.14948570712687,69.06334503721895,69.26559448242188,4659200,0.0,0.0,PEP
2015-09-29 00:00:00-04:00,69.3255583547436,69.93229559044188,69.14577970241336,69.69259643554688,5632200,0.0,0.0,PEP
2015-09-30 00:00:00-04:00,70.45660448397685,70.71128793781247,70.05960347037754,70.63638305664062,5873600,0.0,0.0,PEP
2015-10-01 00:00:00-04:00,70.56147108388534,70.78619143789254,69.75997686974445,70.29930114746094,5061800,0.0,0.0,PEP
2015-10-02 00:00:00-04:00,69.7899508037306,70.5764664500341,69.31055264127717,70.53152465820312,5163700,0.0,0.0,PEP
2015-10-05 00:00:00-04:00,71.09332911863011,71.89482356100513,70.85362429149671,71.7674789428711,5700200,0.0,0.0,PEP
2015-10-06 00:00:00-04:00,73.37797480913683,73.40793791856251,72.45663348253188,72.71131134033203,7094300,0.0,0.0,PEP
2015-10-07 00:00:00-04:00,72.80117085230246,74.14947593497631,72.71877376384792,73.79741668701172,6528200,0.0,0.0,PEP
2015-10-08 00:00:00-04:00,73.10829145451538,74.16446932637017,73.10829145451538,74.13450622558594,4683300,0.0,0.0,PEP
