Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-07-13 00:00:00-04:00,28.00257084751197,28.16606737571348,27.843554612538554,28.1436710357666,165762000,0.0,0.0,AAPL
2015-07-14 00:00:00-04:00,28.228782622685728,28.30269209496647,28.004815767579114,28.132476806640625,127072400,0.0,0.0,AAPL
2015-07-15 00:00:00-04:00,28.157113514318965,28.47738618793802,28.125758291061004,28.40347671508789,134596800,0.0,0.0,AAPL
2015-07-16 00:00:00-04:00,28.609519197094357,28.795413764102385,28.522172279828073,28.781972885131836,144889600,0.0,0.0,AAPL
2015-07-17 00:00:00-04:00,28.90964373029614,29.03058433532715,28.73718828505384,29.03058433532715,184658800,0.0,0.0,AAPL
2015-07-20 00:00:00-04:00,29.33293883762444,29.780872540979825,29.272466830781838,29.579303741455078,235600800,0.0,0.0,AAPL
2015-07-21 00:00:00-04:00,29.753996440351017,29.769672342270248,29.187360601323384,29.28366470336914,307025600,0.0,0.0,AAPL
2015-07-22 00:00:00-04:00,27.321712368286914,28.107836398596806,27.321712368286914,28.04512596130371,461802400,0.0,0.0,AAPL
2015-07-23 00:00:00-04:00,28.264612684942378,28.463943022870716,28.009290640658186,28.031688690185547,203998000,0.0,0.0,AAPL
2015-07-24 00:00:00-04:00,28.06751997581668,28.161585623960516,27.749487522341163,27.883867263793945,168649200,0.0,0.0,AAPL
2015-07-27 00:00:00-04:00,27.56807204671217,27.684535737298766,27.35082569034184,27.496402740478516,177822000,0.0,0.0,AAPL
2015-07-28 00:00:00-04:00,27.633026123046875,27.751729975071367,27.44713495780925,27.633026123046875,134472400,0.0,0.0,AAPL
2015-07-29 00:00:00-04:00,27.581514604291346,27.659902650623785,27.384422706391206,27.545679092407227,148046800,0.0,0.0,AAPL
2015-07-30 00:00:00-04:00,27.39562317935119,27.451614888081775,27.259003273350057,27.406822204589844,134513200,0.0,0.0,AAPL
2015-07-31 00:00:00-04:00,27.458334982274028,27.467293861163242,27.07983217441047,27.167179107666016,171540000,0.0,0.0,AAPL
2015-08-03 00:00:00-04:00,27.211974185991803,27.451618663971853,26.320585308551166,26.526636123657227,279904000,0.0,0.0,AAPL
2015-08-04 00:00:00-04:00,26.298185624478727,26.360896065522866,25.364244323075575,25.67555809020996,496554400,0.0,0.0,AAPL
2015-08-05 00:00:00-04:00,25.297057646963125,26.302670138017913,25.106686146470523,25.84577751159668,397250400,0.0,0.0,AAPL
2015-08-06 00:00:00-04:00,26.091002202592456,26.210241653937203,25.67478840803341,25.90201759338379,211612000,0.13,0.0,AAPL
2015-08-07 00:00:00-04:00,25.778278837903052,26.15399604657735,25.760279977058982,25.98975944519043,154681600,0.0,0.0,AAPL
2015-08-10 00:00:00-04:00,26.216992189331023,26.995424952764882,26.216992189331023,26.934680938720703,219806400,0.0,0.0,AAPL
2015-08-11 00:00:00-04:00,26.504962804225393,26.588206240596236,25.49705072051234,25.53304672241211,388331200,0.0,0.0,AAPL
2015-08-12 00:00:00-04:00,25.317066322254924,25.967260110690887,24.664622247237084,25.9267635345459,404870000,0.0,0.0,AAPL
2015-08-13 00:00:00-04:00,26.10675155218471,26.187744713326833,25.769280619581185,25.906518936157227,194143200,0.0,0.0,AAPL
2015-08-14 00:00:00-04:00,25.719786543832917,26.167497534171147,25.65004309511507,26.088754653930664,171718000,0.0,0.0,AAPL
2015-08-17 00:00:00-04:00,26.106743846866593,26.46896267827064,25.985254141010692,26.358722686767578,163538800,0.0,0.0,AAPL
2015-08-18 00:00:00-04:00,26.194494649758383,26.42172556519588,26.10000319772274,26.210243225097656,138242800,0.0,0.0,AAPL
2015-08-19 00:00:00-04:00,26.1202471015629,26.214738540832823,25.80077506414607,25.875019073486328,193146000,0.0,0.0,AAPL
2015-08-20 00:00:00-04:00,25.66578510481969,25.72652910647414,25.114581651224274,25.34406280517578,274006400,0.0,0.0,AAPL
2015-08-21 00:00:00-04:00,24.84461012606305,25.17533191463751,23.769203028838565,23.7939510345459,513102000,0.0,0.0,AAPL
2015-08-24 00:00:00-04:00,21.343914268602596,24.477894701484914,20.69821920377445,23.20000457763672,648825200,0.0,0.0,AAPL
2015-08-25 00:00:00-04:00,24.997596766572155,24.997596766572155,23.285494115092074,23.339488983154297,414406400,0.0,0.0,AAPL
2015-08-26 00:00:00-04:00,24.09317438149669,24.723120820021826,23.634215415574214,24.678125381469727,387098400,0.0,0.0,AAPL
2015-08-27 00:00:00-04:00,25.24957260310294,25.476801765236914,24.75236398414154,25.404808044433594,338464400,0.0,0.0,AAPL
2015-08-28 00:00:00-04:00,25.236075366845448,25.49255313260234,25.094338196232183,25.488054275512695,212657600,0.0,0.0,AAPL
2015-08-31 00:00:00-04:00,25.20457786522222,25.76702939918314,25.197828721449227,25.36881446838379,224917200,0.0,0.0,AAPL
2015-09-01 00:00:00-04:00,24.781615852339243,25.170831367111514,24.15391971109108,24.234912872314453,307383600,0.0,0.0,AAPL
2015-09-02 00:00:00-04:00,24.799618714693747,25.27432632446289,24.552138617440285,25.27432632446289,247555200,0.0,0.0,AAPL
2015-09-03 00:00:00-04:00,25.30805806491627,25.37330262130726,24.756856480753463,24.831100463867188,212935600,0.0,0.0,AAPL
