Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2015-07-06 00:00:00-04:00,38.117305014085154,38.568192558872276,38.10863556277835,38.49015426635742,23034000,0.0,0.0,MSFT
2015-07-07 00:00:00-04:00,38.4467899715038,38.57685485966404,37.56235733200168,38.412105560302734,36435800,0.0,0.0,MSFT
2015-07-08 00:00:00-04:00,38.53350381658276,38.93236799341804,38.177996814484025,38.36008834838867,39785900,0.0,0.0,MSFT
2015-07-09 00:00:00-04:00,38.80230520131225,39.20983885071363,38.585532546556315,38.602874755859375,32424700,0.0,0.0,MSFT
2015-07-10 00:00:00-04:00,39.027753969422506,39.14047669529153,38.64623522268959,38.6809196472168,25465800,0.0,0.0,MSFT
2015-07-13 00:00:00-04:00,39.00171771454616,39.55665492634208,38.97570606639532,39.48728942871094,28178300,0.0,0.0,MSFT
2015-07-14 00:00:00-04:00,39.40926353189746,39.851478227535395,39.28787139221989,39.55666732788086,22880300,0.0,0.0,MSFT
2015-07-15 00:00:00-04:00,39.60870072242044,39.790788963079166,39.39192806229672,39.67806625366211,26629600,0.0,0.0,MSFT
2015-07-16 00:00:00-04:00,39.89482125398651,40.48444289313679,39.860140157561716,40.458431243896484,26271700,0.0,0.0,MSFT
2015-07-17 00:00:00-04:00,40.363071006086464,40.56250146810162,40.11161391184142,40.42376708984375,29467100,0.0,0.0,MSFT
2015-07-20 00:00:00-04:00,40.44977594128837,40.865979013106276,40.267684409871556,40.68388748168945,30631900,0.0,0.0,MSFT
2015-07-21 00:00:00-04:00,40.562495067136986,41.03939751809879,40.302368562413804,40.99604034423828,42781900,0.0,0.0,MSFT
2015-07-22 00:00:00-04:00,39.40057842206364,40.69254430577144,39.19247862148352,39.48728942871094,59152400,0.0,0.0,MSFT
2015-07-23 00:00:00-04:00,39.25319206911839,40.085598255730666,39.10578494633121,39.98154830932617,33934000,0.0,0.0,MSFT
2015-07-24 00:00:00-04:00,39.80812530596958,40.16363228387103,39.712744820342,39.834136962890625,32333200,0.0,0.0,MSFT
2015-07-27 00:00:00-04:00,39.834135239971076,39.89483130862014,39.23584400284988,39.32255172729492,39701400,0.0,0.0,MSFT
2015-07-28 00:00:00-04:00,39.52198791754505,39.57401123238855,38.83698560547738,39.31388473510742,34328900,0.0,0.0,MSFT
2015-07-29 00:00:00-04:00,39.36591650510865,40.56249921060404,39.24452103666182,40.13762664794922,40945900,0.0,0.0,MSFT
2015-07-30 00:00:00-04:00,40.11159446077613,41.10008014767281,39.82545639148813,40.649192810058594,39777900,0.0,0.0,MSFT
2015-07-31 00:00:00-04:00,41.00470942898804,41.07407494711292,40.31970715868364,40.493125915527344,31201500,0.0,0.0,MSFT
2015-08-03 00:00:00-04:00,40.73591623584971,40.75325844487649,40.27635927354854,40.5885124206543,24125900,0.0,0.0,MSFT
2015-08-04 00:00:00-04:00,40.53648656759581,41.36889277064672,40.47579048868719,41.22148895263672,33403900,0.0,0.0,MSFT
2015-08-05 00:00:00-04:00,41.603002587488675,41.975851774223266,41.221483950971155,41.256168365478516,26959700,0.0,0.0,MSFT
2015-08-06 00:00:00-04:00,41.36889607537815,41.420922707608035,40.1723133032872,40.42376708984375,27368000,0.0,0.0,MSFT
2015-08-07 00:00:00-04:00,40.224325500544374,40.562490247270645,40.11160281573976,40.527809143066406,19163000,0.0,0.0,MSFT
2015-08-10 00:00:00-04:00,40.70991041932824,41.178140207192826,40.614529909834864,41.039405822753906,23079900,0.0,0.0,MSFT
2015-08-11 00:00:00-04:00,40.597175662631365,40.70122559319112,39.799454015527196,40.241668701171875,29237400,0.0,0.0,MSFT
2015-08-12 00:00:00-04:00,40.05090674877287,40.666543482946096,39.6347037291338,40.527809143066406,30181400,0.0,0.0,MSFT
2015-08-13 00:00:00-04:00,40.80528746980038,40.83996858220375,40.31104606040252,40.51914596557617,22627200,0.0,0.0,MSFT
2015-08-14 00:00:00-04:00,40.345720338939806,40.839961664621754,40.33705088922951,40.75325393676758,21473400,0.0,0.0,MSFT
2015-08-17 00:00:00-04:00,40.58850131015809,41.14343861635667,40.38039816648999,41.03071594238281,21099700,0.0,0.0,MSFT
2015-08-18 00:00:00-04:00,40.882351975125175,41.39730914474301,40.76015931275828,41.257659912109375,23574100,0.31,0.0,MSFT
